硬,"yìng
hard; hard-hearted; harden; hardened; stiffen; strong; stron"
景,"jǐng
circumstances; condition; day's condition; day's situation; "
袍,"páo
cloak; garment; inner garments; inner robe; long robe; outer"
筛,"shāi
Abishai; Hushai; Jeshishai; Sheshai; Sheshai clan; sieve; si"
炎,"yán
blazing; burn; burn fiercely; burning; burning fire; burning"
障,"zhàng
defense; fortification; fortifications; fortified; fortified"
省,"shěng
all provinces; each province; each province and people; exam"
弹,"dàn
harpist; play; play (an instrument); play (instrument); play"
机,"jī
act according to circumstances; appropriate measure; by chan"
穗,"suì
bear ears (of grain); ear (of grain); ear of grain; ears of "
疑,"yí
alarmed and suspicious; anxious and doubtful; astonished; as"
辆,"liàng
carriage; chariot; chariots; classifier for vehicles; each; "
鹰,"yīng
a great eagle; bald eagle; eagle; eagle's eye; eagles; flyin"
链,"liàn
bronze chain; bronze chains; chain; chain ends; chain up; ch"
伴,"bàn
accompany; companion; companions; female companions; travel "
掣,"chè
cast lots; draw; draw lots; draw out; drawn out; drew lots; "
惭,"cán
ashamed; ashamed endlessly; be ashamed; feel ashamed; humili"
旱,"hàn
arid; drought; dry; dry ground; dry land; severe drought"
溢,"yì
not overflow; overflow; overflowing; rise and overflow; scat"
鸽,"gē
Caphtor; Caphtorim; dove; dove's dung; dove's eyes; doves; y"
稼,"jià
crops; grain; grain crops; harvest; standing grain"
辜,"gū
betray; cover guilt; guilt; innocent; innocent people; innoc"
味,"wèi
bitterness; blindly; death; delicacies; delicacy; delicious "
辨,"biàn
clarify; debate; defend; defend oneself; defend the wronged;"
掷,"zhì
cast; cast down; cast into; hurl; threw; throw; throw and fi"
苟,"gǒu
commit adultery; commit fornication; compromise; engage in i"
闩,"shuān
bar; bar and lock; bar the gates; bars; bars and locks; bars"
携,"xié
bring; bring along; bring out; bring to; carry; carry to; ca"
岸,"àn
approach shore; ashore; away from shore; bank; beyond the ba"
塞,"sāi
Raamses; Rameses; Saliser; Seth; block; block up; blocked; c"
始,"shǐ
always; ancestor; ancestors; began; begin; beginning; beginn"
纵,"zòng
act willfully; arrogant; even if; even if obtain; freely; in"
伐,"fá
attack; chop down; conquer; cut and take; cut down; cut wood"
饶,"ráo
abundance; abundant; forgive; forgiven; forgiveness; pardon"
匹,"pǐ
a; each; horses; measure word for horses; measure word for h"
堕,"duò
collapse; corrupt; fall; fall down; fall into; fall into rui"
盂,"yú
basin; basins; basins and bowls; bowl; bowls; each bowl; gol"
浴,"yù
bathe; bathed; bathing; bathing pool; wash; washbasin"
肢,"zhī
body part; body parts; limb; limbs; member; member (of body)"
讥,"jī
fond of mocking; mock; mocked; mockery; ridicule; satirize; "
宦,"huàn
chief eunuch; chief of the eunuchs; chief official; eunuch; "
盗,"dào
a gang of robbers; band of robbers; robber; robbers; steal; "
滋,"zī
breed; bring forth; flavor; grow; moisten; moistened; moistu"
育,"yù
bear and raise; bear children; childbearing; give birth; giv"
艾,"ài
Ai; Ai (a city); Ai (a place); Ai (city); Ai and; Ai city; A"
迟,"chí
delay; delayed; dismember; late; must be late; slow"
悉,"xī
Achsah; Achzib; Asher; Asir; Axi; Azrikam; Ben-Hesed; Bezer;"
累,"lèi
Galeed; Nahale-Gashite; Piles (proper noun); abundantly; acc"
剃,"tì
razor; shave; shave beard; shave hair; shave head; shave off"
即,"jí
even if; immediately; just as; just like; namely; or; passed"
套,"tào
a set of; chariot; encase; harness; harness chariots; harnes"
