孕,"yùn
Tamar conceived; be pregnant; became pregnant; conceive; con"
驼,"tuó
Tobadonijah; camel; camel hair; camel's hump; camels; camels"
鉴,"jiàn
discern; discernment; examine; examined things; inspect; jud"
抱,"bào
ashamed; carried; carry; carry and hold; carry away; carry i"
叹,"tàn
alas; lament; lamentable; mourn; praise; sigh; sigh deeply; "
登,"dēng
abundant harvest; ascend; ascend heights; ascend the bed; as"
宇,"yǔ
House of the Lord; buildings; courtyard; courtyards; great b"
苏,"sū
Asubah; Azubah; Hasuba; Hazar-susah; Hazarsusah; Kisulon; Na"
乡,"xiāng
countryside; every village; fellow countryman; fellow countr"
禾,"hé
bundles of grain; clean grain; crops; ears of grain; fodder;"
担,"dān
be alarmed; bear; bearing; bore; burden; carry; grieve; hard"
耐,"nài
cannot endure; endurance; endure; intolerable; patience; pat"
姐,"jiě
brothers and sisters; elder sister; my sister; older sister;"
胎,"tāi
be born; born; conceive; embryo; fetus; firstborn; from birt"
棘,"jí
bramble; briers; crown of thorns; the thorn bush; thorn bush"
赫,"hè
Heth; Hittite; Hittite (specific ethnic group); Hittites; Hi"
盾,"dùn
Abaddon; bronze shields; buckler; gold shields; golden shiel"
寝,"qǐn
abandon sleep; lie down; lie down to sleep; lie down togethe"
慢,"màn
arrogant; blaspheme; blasphemed; contempt; delay; despise; d"
休,"xiū
divorce; divorce certificate; divorce his wife; divorce lett"
屈,"qū
bear injustice; bend and break; bend body; bend down; bend t"
康,"kāng
happy and healthy; health and prosperity; healthy; healthy a"
讴,"ōu
chief musician; chief singers; sing; sing praises; singers; "
货,"huò
cargo; do you want to carry off livestock and goods; embroid"
蜜,"mì
Shamir; dripping honey; eat honey; flowing with milk and hon"
压,"yā
accidentally crushed; crush to death; oppress; oppress me; o"
叶,"yè
Ayyah; Jeiel; Jekabzeel; Jethro; Joed; Yeye; branches and le"
承,"chéng
acknowledge; admit; bear; confess; denied; flatter; have rec"
妙,"miào
be better; beautiful sound; better; clever plan; good; ingen"
廊,"láng
colonnade; colonnades; corridor; corridor wall; courtyard ga"
耕,"gēng
cultivate; cultivate the ground; cultivated land; farming; n"
另,"lìng
additional; additionally; also had; also have; another; anot"
挑,"tiāo
carry; carry on the shoulder; challenge; choose; chose; chos"
炉,"lú
ashes; ashes from the furnace; bread oven; censer; censers; "
奏,"zòu
achieve victory; make music; official report; petition; play"
琐,"suǒ
Azotus; Baal-hazor; En-hazor; Gate of Esek; Hazor; Hesron is"
醉,"zuì
be drunk; drink to drunkenness; drinking alcohol; drunk; dru"
俗,"sú
coarse; common; common ground; common land; common or unclea"
投,"tóu
cast; cast away; cast into; check in at an inn; come to; def"
撕,"sī
claw and tear; grab and tear; seize and tear; tear; tear and"
臂,"bì
arm; arm strength; arms; bare arm; both arms; flesh arm; hol"
琴,"qín
beautiful harp; harp; harp and zither; harpist; harps; lyre;"
拦,"lán
Elam; Elamites; Yilan people; block; hinder; hindered; preve"
途,"tú
evil paths; journey; lost; lost path; lost way; on the way; "
疲,"pí
exhausted; fatigued; tired; weak; weaken; weariness; weary; "
哲,"zhé
discerning people; discerning person; philosophers; prudent "
偏,"piān
biased; biased learning; declining west; deviate; deviate fr"
洒,"sǎ
moisten; sprinkle; sprinkle blood; sprinkle evenly; sprinkle"
窥,"kuī
eavesdrop; examine; lurk; observe; peeks; peep; spies; spy; "
摘,"zhāi
accuse; blame; blameless; criticize; pick; pick completely; "
移,"yí
be moved; change; exile; exiled; firm and unshakable; hard t"
绑,"bǎng
bind; bind up; bind with chains; binding; bonds; bound; tie"
装,"zhuāng
change clothes; changed clothes; clothing; contain; decorate"
邻,"lín
nearby; neighbor; neighbor's; neighbor's house; neighboring;"
荆,"jīng
bramble; briers; the thorn bush; thorn bush; thorns"
略,"lüè
Areopagus; Arioch; Chronicles; Galeed; Iscariot; Iscariot Ju"
冒,"mào
claim falsely; counterfeit; emit; emit smoke; forge; gushed "
囚,"qiú
condemned prisoners; confined; imprison; imprisoned; impriso"
缺,"quē
defective; defects; deficiency; deficient; lack; lack food; "
陈,"chén
arrange; arranged; array; declare; display; displayed; expou"
偿,"cháng
compensate; not repay; pay with his life; pay with life; pay"
虑,"lǜ
anxiety; anxious and worried; be free from anxiety; carefree"
枪,"qiāng
carry spears; hold a spear; knives and spears; rifle; sharpe"
魂,"hún
faint; in a trance; lose soul; soul; soul dissipates; soul n"
